y,m,d,T(ºC),P(mm/d),PET(mm/d),qout(mm/d)
2008,2,7,8.09,0,16.92,0.05
2008,2,8,9.09,0,16.79,0.05
2008,2,9,8.61,0,16.67,0.05
2008,2,10,9.25,0,16.54,0.05
2008,2,11,11.86,0,16.41,0.05
2008,2,12,13.73,0,16.27,0.05
2008,2,13,12.78,0,16.14,0.05
2008,2,14,11.69,0,16,0.05
2008,2,15,11.28,0,15.86,0.05
2008,2,16,12.07,0,15.72,0.05
2008,2,17,13.96,0,15.58,0.05
2008,2,18,14.54,0,15.44,0.05
2008,2,19,13.14,0,15.29,0.05
2008,2,20,12.11,0,15.15,0.05
2008,2,21,11.07,0,15,0.05
2008,2,22,8.9,0,14.85,0.05
2008,2,23,9.01,0,14.7,0.05
2008,2,24,9.16,0,14.55,0.05
2008,2,25,6.68,0,14.39,0.05
2008,2,26,6.86,0,14.24,0.05
2008,2,27,8.25,0,14.08,0.05
2008,2,28,10.11,0,13.93,0.05
2008,2,29,8.75,0,13.77,0.05
2008,3,1,7.63,0,13.61,0.05
2008,3,2,8.96,0,13.45,0.05
2008,3,3,10.39,0,13.29,0.05
2008,3,4,9.77,0,13.12,0.05
2008,3,5,7.71,0,12.96,0.05
2008,3,6,4.29,0,12.79,0.05
2008,3,7,4.08,0,12.63,0.05
2008,3,8,5.81,0,12.46,0.05
2008,3,9,6.93,0,12.3,0.05
2008,3,10,6.66,0,12.13,0.05
2008,3,11,7.21,0,11.96,0.05
2008,3,12,8.27,0,11.79,0.05
2008,3,13,10.88,0,11.62,0.05
2008,3,14,11.96,0,11.45,0.05
2008,3,15,11.7,0,11.28,0.05
2008,3,16,10.55,0,11.11,0.04
2008,3,17,10.15,0,10.94,0.04
2008,3,18,10.22,0,10.77,0.04
2008,3,19,10.06,0,10.6,0.04
2008,3,20,12.1,0,10.43,0.04
2008,3,21,12.69,0,10.26,0.04
2008,3,22,10.18,0,10.09,0.04
2008,3,23,11.27,0,9.91,0.04
2008,3,24,10.68,0,9.74,0.04
2008,3,25,10.82,0,9.57,0.04
2008,3,26,9.08,0,9.4,0.04
2008,3,27,8.78,0,9.23,0.04
2008,3,28,8.11,0,9.06,0.04
2008,3,29,8.51,0,8.89,0.04
2008,3,30,7.37,0,8.72,0.04
2008,3,31,6.66,0,8.55,0.04
2008,4,1,6.12,0,8.38,0.04
2008,4,2,7.81,0,8.21,0.04
2008,4,3,8.88,0,8.04,0.04
2008,4,4,9.64,0,7.87,0.04
2008,4,5,10.23,0,7.7,0.04
2008,4,6,9.09,0,7.54,0.04
2008,4,7,6.67,0,7.37,0.04
2008,4,8,6.75,0,7.21,0.04
2008,4,9,8.02,0,7.04,0.04
2008,4,10,7.46,0,6.88,0.04
2008,4,11,3.86,0,6.71,0.04
2008,4,12,2.05,0,6.55,0.04
2008,4,13,2.23,0,6.39,0.04
2008,4,14,2.36,0,6.23,0.04
2008,4,15,3.4,0,6.07,0.04
2008,4,16,4.72,0,5.92,0.04
2008,4,17,6.7,0,5.76,0.04
2008,4,18,7.72,0,5.61,0.04
2008,4,19,7.63,0,5.45,0.04
2008,4,20,8.76,0,5.3,0.04
2008,4,21,9.08,0,5.15,0.04
2008,4,22,9.1,0,5,0.04
2008,4,23,7.5,0,4.85,0.04
2008,4,24,7.37,0,4.71,0.04
2008,4,25,4.4,0,4.56,0.04
2008,4,26,2.87,0,4.42,0.04
2008,4,27,2.58,0,4.28,0.04
2008,4,28,-2.22,0,4.14,0.04
2008,4,29,-5.57,10,4,0.04
2008,4,30,-2.61,0,3.86,0.04
2008,5,1,-2.51,0,3.73,0.04
2008,5,2,-0.24,0,3.59,0.04
2008,5,3,-0.06,0,3.46,0.04
2008,5,4,1.03,0,3.33,0.04
2008,5,5,1.93,0,3.21,0.04
2008,5,6,2.3,0,3.08,0.04
2008,5,7,1.4,0,2.96,0.04
2008,5,8,-1.06,0,2.84,0.04
2008,5,9,-0.62,0,2.72,0.04
2008,5,10,-0.79,0,2.6,0.04
2008,5,11,0.26,0,2.49,0.04
2008,5,12,1.05,0,2.38,0.04
2008,5,13,1.57,0,2.27,0.04
2008,5,14,2.34,0,2.16,0.04
2008,5,15,2.72,0,2.05,0.04
2008,5,16,5.13,0,1.95,0.04
2008,5,17,5.51,0,1.85,0.04
2008,5,18,-1.13,0,1.75,0.04
2008,5,19,-0.36,50,1.66,0.04
2008,5,20,1.59,42,1.56,0.04
2008,5,21,1.42,13,1.47,0.37
2008,5,22,4.59,0,1.38,0.67
2008,5,23,1.38,0,1.3,0.73
2008,5,24,-2.39,0,1.21,0.64
2008,5,25,0.04,0,1.13,0.54
2008,5,26,-1.55,4,1.06,0.45
2008,5,27,-2.19,40,0.98,0.37
2008,5,28,-9.69,20,0.91,0.31
2008,5,29,-16.56,0,0.84,0.29
2008,5,30,-11.74,3,0.77,0.27
2008,5,31,-8.04,8,0.7,0.25
2008,6,1,-3.18,9,0.64,0.24
2008,6,2,-4.01,2,0.58,0.22
2008,6,3,-1.94,3,0.53,0.21
2008,6,4,-0.69,48,0.47,0.2
2008,6,5,-2.93,39,0.42,0.18
2008,6,6,-2.9,0,0.37,0.17
2008,6,7,-3.81,4,0.33,0.16
2008,6,8,-6.01,0,0.29,0.15
2008,6,9,-8.94,0,0.25,0.14
2008,6,10,-5.92,2,0.21,0.13
2008,6,11,-8.07,6,0.18,0.12
2008,6,12,-10,3,0.15,0.11
2008,6,13,-9.37,5,0.12,0.1
2008,6,14,-3.91,6,0.09,0.09
2008,6,15,-5.86,10,0.07,0.09
2008,6,16,-6.13,4,0.05,0.08
2008,6,17,-6.15,4,0.04,0.07
2008,6,18,-5.18,5,0.02,0.07
2008,6,19,-6,29,0.01,0.06
2008,6,20,-11.69,4,0.01,0.06
2008,6,21,-6.38,0,0,0.05
2008,6,22,-4.67,0,0,0.04
2008,6,23,-7.82,0,0,0.04
2008,6,24,-5.67,0,0.01,0.04
2008,6,25,-2.91,0,0.01,0.04
2008,6,26,-8.32,0,0.02,0.04
2008,6,27,-5.31,2,0.04,0.04
2008,6,28,-4.14,3,0.05,0.04
2008,6,29,-2.97,0,0.07,0.04
2008,6,30,-0.03,3,0.09,0.04
2008,7,1,-0.99,1,0.12,0.04
2008,7,2,-3.4,0,0.15,0.04
2008,7,3,-4.38,0,0.18,0.04
2008,7,4,-0.22,3,0.21,0.04
2008,7,5,1.38,0,0.25,0.04
2008,7,6,-2.96,0,0.29,0.05
2008,7,7,-6.29,1,0.33,0.08
2008,7,8,-2.39,0,0.37,0.08
2008,7,9,-3.03,0,0.42,0.08
2008,7,10,-0.09,1,0.47,0.07
2008,7,11,-1.77,0,0.53,0.06
2008,7,12,-0.99,0,0.58,0.06
2008,7,13,0.32,6,0.64,0.05
2008,7,14,0.32,0,0.7,0.06
2008,7,15,-2.64,0,0.77,0.06
2008,7,16,0.21,0,0.84,0.06
2008,7,17,1.09,0,0.91,0.06
2008,7,18,0.26,0,0.98,0.09
2008,7,19,0.26,0,1.06,0.1
2008,7,20,0.05,0,1.13,0.1
2008,7,21,-4.46,4,1.21,0.1
2008,7,22,-5.57,1,1.3,0.09
2008,7,23,-6.98,1,1.38,0.08
2008,7,24,-4.46,0,1.47,0.08
2008,7,25,-0.56,3,1.56,0.07
2008,7,26,-3.33,1,1.66,0.06
2008,7,27,-5.18,1,1.75,0.06
2008,7,28,-2.38,2,1.85,0.05
2008,7,29,-6.29,1,1.95,0.05
2008,7,30,-2.63,1,2.05,0.04
2008,7,31,-2.42,1,2.16,0.04
2008,8,1,-2.9,7,2.27,0.04
2008,8,2,-3.04,21,2.38,0.04
2008,8,3,-3.01,0,2.49,0.04
2008,8,4,-4.29,28,2.6,0.04
2008,8,5,-7.89,0,2.72,0.04
2008,8,6,-2.57,0,2.84,0.04
2008,8,7,-0.27,1,2.96,0.04
2008,8,8,-2.48,0,3.08,0.04
2008,8,9,-0.14,0,3.21,0.04
2008,8,10,-1.88,0,3.33,0.04
2008,8,11,-6.97,20,3.46,0.04
2008,8,12,-9.85,7,3.59,0.04
2008,8,13,-2.94,0,3.73,0.04
2008,8,14,-2.15,0,3.86,0.04
2008,8,15,-2.27,22,4,0.04
2008,8,16,-5.62,69,4.14,0.04
2008,8,17,-12.14,11,4.28,0.04
2008,8,18,-5.37,0,4.42,0.04
2008,8,19,-6.31,0,4.56,0.04
2008,8,20,-7.4,0,4.71,0.04
2008,8,21,-7.07,0,4.85,0.04
2008,8,22,-7,0,5,0.04
2008,8,23,-6.58,2,5.15,0.04
2008,8,24,-4.11,2,5.3,0.04
2008,8,25,2.32,2,5.45,0.04
2008,8,26,1.75,0,5.61,0.11
2008,8,27,-3.55,1,5.76,0.13
2008,8,28,-3.97,3,5.92,0.12
2008,8,29,-2.92,0,6.07,0.11
2008,8,30,-1.75,0,6.23,0.1
2008,8,31,0.33,0,6.39,0.09
2008,9,1,2.66,0,6.55,0.09
2008,9,2,0.99,0,6.71,0.16
2008,9,3,-0.48,0,6.88,0.15
2008,9,4,-5.74,0,7.04,0.13
2008,9,5,-5.16,0,7.21,0.12
2008,9,6,-5.46,2,7.37,0.11
2008,9,7,-4.14,0,7.54,0.11
2008,9,8,-0.54,3,7.7,0.1
2008,9,9,-1.73,2,7.87,0.09
2008,9,10,-2.26,7,8.04,0.08
2008,9,11,-5.55,3,8.21,0.08
2008,9,12,-5.17,0,8.38,0.07
2008,9,13,-1.11,0,8.55,0.06
2008,9,14,-0.07,0,8.72,0.06
2008,9,15,-0.72,0,8.89,0.05
2008,9,16,0.15,0,9.06,0.05
2008,9,17,1.37,0,9.23,0.04
2008,9,18,-0.72,0,9.4,0.04
2008,9,19,-1.49,0,9.57,0.05
2008,9,20,-0.7,0,9.74,0.05
2008,9,21,2.44,0,9.91,0.05
2008,9,22,2.92,0,10.09,0.04
2008,9,23,2.63,0,10.26,0.08
2008,9,24,1.39,0,10.43,0.11
2008,9,25,2.48,0,10.6,0.13
2008,9,26,3.34,0,10.77,0.16
2008,9,27,3.58,0,10.94,0.33
2008,9,28,1.39,0,11.11,0.36
2008,9,29,1.73,0,11.28,0.37
2008,9,30,1.2,0,11.45,0.36
2008,10,1,1.05,0,11.62,0.31
2008,10,2,0.46,0,11.79,0.31
2008,10,3,-0.41,0,11.96,0.3
2008,10,4,-1.62,0,12.13,0.29
2008,10,5,0.6,0,12.3,0.27
2008,10,6,3.33,0,12.46,0.26
2008,10,7,5.01,0,12.63,0.45
2008,10,8,6.2,0,12.79,0.66
2008,10,9,6.01,0,12.96,0.89
2008,10,10,4.76,0,13.12,1.09
2008,10,11,2.19,0,13.29,1.14
2008,10,12,3.21,0,13.45,1.2
2008,10,13,2.53,0,13.61,1.24
2008,10,14,1.75,0,13.77,1.22
2008,10,15,2.14,0,13.93,1.21
2008,10,16,3.06,0,14.08,1.24
2008,10,17,4.45,0,14.24,1.36
2008,10,18,5.64,0,14.39,1.56
2008,10,19,6.96,0,14.55,1.86
2008,10,20,7.42,0,14.7,2.22
2008,10,21,4.76,0,14.85,2.44
2008,10,22,3.9,0,15,2.53
2008,10,23,5.48,0,15.15,2.71
2008,10,24,7.03,0,15.29,3
2008,10,25,5.64,0,15.44,3.23
2008,10,26,6.76,0,15.58,3.5
2008,10,27,6.58,0,15.72,3.77
2008,10,28,5.65,0,15.86,3.95
2008,10,29,5.48,0,16,4.08
2008,10,30,6.58,0,16.14,4.28
2008,10,31,7.62,0,16.27,4.56
2008,11,1,6.71,0,16.41,4.79
2008,11,2,6.79,0,16.54,5
2008,11,3,7.44,0,16.67,5.24
2008,11,4,6.56,0,16.79,5.41
2008,11,5,6.47,0,16.92,5.53
2008,11,6,6.86,0,17.04,5.67
2008,11,7,6.52,0,17.16,5.78
2008,11,8,6.7,0,17.28,5.88
2008,11,9,8.19,0,17.4,6.09
2008,11,10,9.54,0,17.51,6.44
2008,11,11,10.21,0,17.62,6.89
2008,11,12,10.9,0,17.73,7.03
2008,11,13,10.81,0,17.84,6.48
2008,11,14,10.06,0,17.95,5.82
2008,11,15,7.7,0,18.05,5.23
2008,11,16,8.75,0,18.15,4.7
2008,11,17,9.72,0,18.25,4.22
2008,11,18,9.32,0,18.34,3.79
2008,11,19,10.5,0,18.44,3.4
2008,11,20,11.76,0,18.53,3.06
2008,11,21,12.35,0,18.62,2.74
2008,11,22,11.17,0,18.7,2.46
2008,11,23,11.14,0,18.79,2.21
2008,11,24,11.68,0,18.87,1.98
2008,11,25,11.73,0,18.94,1.77
2008,11,26,12.49,0,19.02,1.59
2008,11,27,13.85,0,19.09,1.42
2008,11,28,12.25,0,19.16,1.27
2008,11,29,9.87,0,19.23,1.14
2008,11,30,9.19,0,19.3,1.02
2008,12,1,8.56,0,19.36,0.91
2008,12,2,9.81,0,19.42,0.82
2008,12,3,6.35,0,19.47,0.77
2008,12,4,7.28,0,19.53,0.73
2008,12,5,9.08,0,19.58,0.69
2008,12,6,10.18,0,19.63,0.66
2008,12,7,11.73,0,19.67,0.62
2008,12,8,11.5,0,19.71,0.59
2008,12,9,10.9,0,19.75,0.56
2008,12,10,10.38,0,19.79,0.53
2008,12,11,9.78,0,19.82,0.5
2008,12,12,9.28,0,19.85,0.47
2008,12,13,10.01,0,19.88,0.44
2008,12,14,12.81,0,19.91,0.42
2008,12,15,14.21,0,19.93,0.4
2008,12,16,13.53,0,19.95,0.37
2008,12,17,11.65,0,19.96,0.35
2008,12,18,11.76,0,19.98,0.33
2008,12,19,11.92,0,19.99,0.32
2008,12,20,11.61,0,19.99,0.3
2008,12,21,11.73,0,20,0.28
2008,12,22,10.94,0,20,0.26
2008,12,23,12.26,0,20,0.25
2008,12,24,13.18,0,19.99,0.23
2008,12,25,12.52,0,19.99,0.22
2008,12,26,11.26,0,19.98,0.21
2008,12,27,9.42,0,19.96,0.19
2008,12,28,9.7,0,19.95,0.18
2008,12,29,11.91,0,19.93,0.17
2008,12,30,12.95,0,19.91,0.16
2008,12,31,12.06,0,19.88,0.15
2009,1,1,10.77,0,19.85,0.14
2009,1,2,10.76,0,19.82,0.13
2009,1,3,12.44,0,19.79,0.12
2009,1,4,13.45,0,19.75,0.11
2009,1,5,11.52,0,19.71,0.11
2009,1,6,8.86,0,19.67,0.1
2009,1,7,7.8,0,19.63,0.09
2009,1,8,6.52,0,19.58,0.09
2009,1,9,9.32,0,19.53,0.08
2009,1,10,11.98,0,19.47,0.07
2009,1,11,11.21,0,19.42,0.07
2009,1,12,11.56,0,19.36,0.06
2009,1,13,13,0,19.3,0.06
2009,1,14,12.82,0,19.23,0.06
2009,1,15,12.79,0,19.16,0.06
2009,1,16,14.34,0,19.09,0.06
2009,1,17,11.57,0,19.02,0.06
2009,1,18,9.59,0,18.94,0.06
2009,1,19,12.58,0,18.87,0.06
2009,1,20,12.78,0,18.79,0.06
2009,1,21,10.32,0,18.7,0.06
2009,1,22,10.24,0,18.62,0.05
2009,1,23,12.17,0,18.53,0.05
2009,1,24,12.28,0,18.44,0.05
2009,1,25,12.22,0,18.34,0.05
2009,1,26,12.64,0,18.25,0.05
2009,1,27,12.51,0,18.15,0.05
2009,1,28,14.3,0,18.05,0.05
2009,1,29,14.76,0,17.95,0.05
2009,1,30,14.41,0,17.84,0.05
2009,1,31,12.96,0,17.73,0.05
2009,2,1,11.7,0,17.62,0.05
2009,2,2,10.43,0,17.51,0.05
2009,2,3,10.78,0,17.4,0.05
2009,2,4,11.31,0,17.28,0.05
2009,2,5,11.61,0,17.16,0.05
2009,2,6,11.82,0,17.04,0.05
2009,2,7,11.23,0,16.92,0.05
2009,2,8,11.29,0,16.79,0.05
2009,2,9,9.83,0,16.67,0.05
2009,2,10,9.33,0,16.54,0.05
2009,2,11,12.41,0,16.41,0.05
2009,2,12,13.73,0,16.27,0.05
2009,2,13,13.34,0,16.14,0.05
2009,2,14,13.01,0,16,0.05
2009,2,15,11.36,0,15.86,0.05
2009,2,16,12.52,0,15.72,0.05
2009,2,17,13.76,0,15.58,0.05
2009,2,18,12.8,0,15.44,0.05
2009,2,19,12.2,0,15.29,0.05
2009,2,20,12.23,0,15.15,0.05
2009,2,21,8.17,0,15,0.05
2009,2,22,9.93,0,14.85,0.05
2009,2,23,10.96,0,14.7,0.05
2009,2,24,11.49,0,14.55,0.05
2009,2,25,11.07,0,14.39,0.05
2009,2,26,9.36,0,14.24,0.05
2009,2,27,8.77,0,14.08,0.05
2009,2,28,8.06,0,13.93,0.05
2009,3,1,9.01,0,13.77,0.05
2009,3,2,10.66,0,13.61,0.05
2009,3,3,11,0,13.45,0.05
2009,3,4,11.54,0,13.29,0.05
2009,3,5,11.36,0,13.12,0.05
2009,3,6,11.28,0,12.96,0.05
2009,3,7,10.96,0,12.79,0.05
2009,3,8,10.47,0,12.63,0.05
2009,3,9,10.5,0,12.46,0.05
2009,3,10,11.62,0,12.3,0.05
2009,3,11,15.47,0,12.13,0.05
2009,3,12,11.98,0,11.96,0.05
2009,3,13,12.73,0,11.79,0.05
2009,3,14,12.81,0,11.62,0.05
2009,3,15,12.85,0,11.45,0.05
2009,3,16,11.3,0,11.28,0.05
2009,3,17,10.92,0,11.11,0.05
2009,3,18,11.89,0,10.94,0.05
2009,3,19,12.25,0,10.77,0.05
2009,3,20,12.46,0,10.6,0.05
2009,3,21,12.41,0,10.43,0.05
2009,3,22,10.93,0,10.26,0.05
2009,3,23,10.51,0,10.09,0.05
2009,3,24,9.72,0,9.91,0.05
2009,3,25,9.38,0,9.74,0.05
2009,3,26,9.99,0,9.57,0.05
2009,3,27,10.38,0,9.4,0.05
2009,3,28,11.79,0,9.23,0.05
2009,3,29,11.48,0,9.06,0.05
2009,3,30,11.76,0,8.89,0.05
2009,3,31,12.53,0,8.72,0.05
2009,4,1,10.41,0,8.55,0.05
2009,4,2,9.98,0,8.38,0.05
2009,4,3,7.39,0,8.21,0.05
2009,4,4,7.66,0,8.04,0.05
2009,4,5,9.87,0,7.87,0.05
2009,4,6,11.42,0,7.7,0.05
2009,4,7,10.17,0,7.54,0.05
2009,4,8,11.01,0,7.37,0.05
2009,4,9,10.78,0,7.21,0.05
2009,4,10,11.77,0,7.04,0.05
2009,4,11,11.98,0,6.88,0.05
2009,4,12,10.57,0,6.71,0.05
2009,4,13,10.16,0,6.55,0.05
2009,4,14,10.7,0,6.39,0.05
2009,4,15,11.96,0,6.23,0.05
2009,4,16,11.45,0,6.07,0.05
2009,4,17,9.16,0,5.92,0.05
2009,4,18,9.4,0,5.76,0.05
2009,4,19,8,0,5.61,0.05
2009,4,20,8.88,0,5.45,0.05
2009,4,21,9.64,0,5.3,0.05
2009,4,22,9.58,0,5.15,0.05
2009,4,23,8.78,0,5,0.05
2009,4,24,6.25,0,4.85,0.05
2009,4,25,5.83,0,4.71,0.05
2009,4,26,5.99,0,4.56,0.05
2009,4,27,6.68,0,4.42,0.05
2009,4,28,6.56,0,4.28,0.05
2009,4,29,6.09,0,4.14,0.05
2009,4,30,5.93,0,4,0.05
2009,5,1,6.4,0,3.86,0.05
2009,5,2,8.32,0,3.73,0.04
2009,5,3,8.53,0,3.59,0.04
2009,5,4,2.86,0,3.46,0.04
2009,5,5,3.25,0,3.33,0.04
2009,5,6,4.76,0,3.21,0.04
2009,5,7,4.65,0,3.08,0.04
2009,5,8,4.81,0,2.96,0.04
2009,5,9,6.75,0,2.84,0.04
2009,5,10,5.85,0,2.72,0.04
2009,5,11,6.51,0,2.6,0.04
2009,5,12,5.39,0,2.49,0.04
2009,5,13,2.66,0,2.38,0.04
2009,5,14,4.78,0,2.27,0.04
2009,5,15,6.55,0,2.16,0.04
2009,5,16,6.8,0,2.05,0.04
2009,5,17,4.9,0,1.95,0.04
2009,5,18,5.13,0,1.85,0.04
2009,5,19,6.16,0,1.75,0.04
2009,5,20,5.43,0,1.66,0.04
2009,5,21,5.56,0,1.56,0.04
2009,5,22,5.79,0,1.47,0.04
2009,5,23,5.35,0,1.38,0.04
2009,5,24,6.09,0,1.3,0.04
2009,5,25,4.61,0,1.21,0.04
2009,5,26,2.72,0,1.13,0.04
2009,5,27,-0.54,0,1.06,0.04
2009,5,28,-1.06,0,0.98,0.04
2009,5,29,-0.1,0,0.91,0.04
2009,5,30,-0.69,0,0.84,0.04
2009,5,31,0.1,0,0.77,0.04
2009,6,1,2,0,0.7,0.04
2009,6,2,2.12,0,0.64,0.04
2009,6,3,2.77,0,0.58,0.04
2009,6,4,4.4,0,0.53,0.04
2009,6,5,0.85,0,0.47,0.04
2009,6,6,3.21,0,0.42,0.04
2009,6,7,6.99,0,0.37,0.04
2009,6,8,1.73,0,0.33,0.04
2009,6,9,0.93,0,0.29,0.04
2009,6,10,-0.11,0,0.25,0.04
2009,6,11,-1.29,0,0.21,0.04
2009,6,12,0.68,0,0.18,0.04
2009,6,13,3.81,0,0.15,0.04
2009,6,14,3.74,0,0.12,0.04
2009,6,15,-4.03,0,0.09,0.04
2009,6,16,-1.44,0,0.07,0.04
2009,6,17,-1.28,3,0.05,0.04
2009,6,18,-1.23,15,0.04,0.04
2009,6,19,-1.68,14,0.02,0.04
2009,6,20,-2.42,15,0.01,0.04
2009,6,21,-4.06,0,0.01,0.04
2009,6,22,-5.06,0,0,0.04
2009,6,23,-10.56,0,0,0.04
2009,6,24,-10.19,0,0,0.04
2009,6,25,-4.2,0,0.01,0.04
2009,6,26,-2.13,1,0.01,0.04
2009,6,27,1.06,0,0.02,0.04
2009,6,28,-4.51,10,0.04,0.04
2009,6,29,-8.71,6,0.05,0.04
2009,6,30,-6.52,5,0.07,0.04
2009,7,1,-5.46,8,0.09,0.04
2009,7,2,-5.1,2,0.12,0.04
2009,7,3,-0.37,1,0.15,0.04
2009,7,4,-0.89,0,0.18,0.04
2009,7,5,-1.41,10,0.21,0.04
2009,7,6,-0.37,0,0.25,0.04
2009,7,7,-3.81,0,0.29,0.04
2009,7,8,-6.78,0,0.33,0.04
2009,7,9,-6.4,0,0.37,0.04
2009,7,10,-6.86,0,0.42,0.04
2009,7,11,-6.05,0,0.47,0.04
2009,7,12,-4.24,0,0.53,0.04
2009,7,13,-6.86,0,0.58,0.04
2009,7,14,-3.55,0,0.64,0.04
2009,7,15,-3.65,0,0.7,0.04
2009,7,16,-5.78,0,0.77,0.04
2009,7,17,-3.74,0,0.84,0.04
2009,7,18,-2.04,1,0.91,0.04
2009,7,19,-1.86,0,0.98,0.04
2009,7,20,-1.1,0,1.06,0.04
2009,7,21,-5.42,0,1.13,0.04
2009,7,22,-8.47,2,1.21,0.04
2009,7,23,-12.38,5,1.3,0.04
2009,7,24,-8.48,9,1.38,0.04
2009,7,25,-5.13,0,1.47,0.04
2009,7,26,-5.71,0,1.56,0.04
2009,7,27,-1.9,0,1.66,0.04
2009,7,28,-4.96,2,1.75,0.04
2009,7,29,-4.99,0,1.85,0.04
2009,7,30,0.27,0,1.95,0.04
2009,7,31,-2.31,2,2.05,0.04
2009,8,1,-4.34,0,2.16,0.04
2009,8,2,-2.19,0,2.27,0.04
2009,8,3,1.89,1,2.38,0.04
2009,8,4,2.73,2,2.49,0.04
2009,8,5,-3.13,0,2.6,0.04
2009,8,6,-5.81,0,2.72,0.04
2009,8,7,-5.15,8,2.84,0.04
2009,8,8,-9.01,0,2.96,0.04
2009,8,9,-5.14,0,3.08,0.04
2009,8,10,-1.22,1,3.21,0.04
2009,8,11,2.21,2,3.33,0.04
2009,8,12,2.8,5,3.46,0.04
2009,8,13,-0.59,0,3.59,0.09
2009,8,14,0.99,0,3.73,0.09
2009,8,15,-3.29,16,3.86,0.1
2009,8,16,-9.1,9,4,0.09
2009,8,17,-6.63,4,4.14,0.08
2009,8,18,-5.51,23,4.28,0.08
2009,8,19,-5.86,33,4.42,0.07
2009,8,20,-8.02,7,4.56,0.06
2009,8,21,-3.14,4,4.71,0.06
2009,8,22,-2.51,11,4.85,0.05
2009,8,23,-2.5,6,5,0.05
2009,8,24,-0.52,5,5.15,0.04
2009,8,25,-0.28,0,5.3,0.04
2009,8,26,0.42,2,5.45,0.04
2009,8,27,0.47,0,5.61,0.04
2009,8,28,1.42,0,5.76,0.04
2009,8,29,2.55,0,5.92,0.05
2009,8,30,4.17,0,6.07,0.08
2009,8,31,1.68,1,6.23,0.2
2009,9,1,-0.62,0,6.39,0.18
2009,9,2,-3.62,1,6.55,0.15
2009,9,3,-3.17,4,6.71,0.14
2009,9,4,-2.03,0,6.88,0.13
2009,9,5,-1.91,20,7.04,0.12
2009,9,6,-1.36,59,7.21,0.11
2009,9,7,-5.58,9,7.37,0.11
2009,9,8,-10.85,0,7.54,0.1
2009,9,9,-9.76,0,7.7,0.09
2009,9,10,-9.22,0,7.87,0.08
2009,9,11,-6.82,0,8.04,0.08
2009,9,12,-3.52,1,8.21,0.07
2009,9,13,-0.08,0,8.38,0.06
2009,9,14,6.24,0,8.55,0.06
2009,9,15,2.99,0,8.72,0.2
2009,9,16,-0.35,0,8.89,0.19
2009,9,17,-0.62,0,9.06,0.15
2009,9,18,-0.21,0,9.23,0.13
2009,9,19,-0.11,0,9.4,0.12
2009,9,20,1.1,0,9.57,0.11
2009,9,21,-0.31,0,9.74,0.12
2009,9,22,-1.59,0,9.91,0.11
2009,9,23,-1.43,0,10.09,0.11
2009,9,24,1,0,10.26,0.1
2009,9,25,1.22,0,10.43,0.1
2009,9,26,-1.34,0,10.6,0.11
2009,9,27,-7.65,0,10.77,0.1
2009,9,28,-6.74,0,10.94,0.09
2009,9,29,-4.22,7,11.11,0.09
2009,9,30,-3.62,8,11.28,0.08
2009,10,1,-0.35,2,11.45,0.07
2009,10,2,3.96,0,11.62,0.07
2009,10,3,3.62,0,11.79,0.08
2009,10,4,4.89,0,11.96,0.12
2009,10,5,1.08,0,12.13,0.24
2009,10,6,6.48,0,12.3,0.42
2009,10,7,5.4,0,12.46,0.61
2009,10,8,6.18,0,12.63,0.86
2009,10,9,5.23,0,12.79,1.1
2009,10,10,0.29,0,12.96,1.05
2009,10,11,-1.63,0,13.12,0.92
2009,10,12,2.31,0,13.29,0.9
2009,10,13,2.16,0,13.45,0.92
2009,10,14,1.07,0,13.61,0.88
2009,10,15,-1.23,0,13.77,0.77
2009,10,16,-1.05,0,13.93,0.67
2009,10,17,3.22,0,14.08,0.69
2009,10,18,1.89,0,14.24,0.7
2009,10,19,2.48,0,14.39,0.72
2009,10,20,2.14,0,14.55,0.74
2009,10,21,4.05,0,14.7,0.82
2009,10,22,6.23,0,14.85,1.02
2009,10,23,4.53,0,15,1.19
2009,10,24,4.25,0,15.15,1.33
2009,10,25,5.86,0,15.29,1.55
2009,10,26,7.4,0,15.44,1.89
2009,10,27,6.78,0,15.58,2.23
2009,10,28,9.62,0,15.72,2.76
2009,10,29,11.22,0,15.86,3.49
2009,10,30,12.25,0,16,4.39
2009,10,31,11.43,0,16.14,5.02
2009,11,1,11.19,0,16.27,4.73
2009,11,2,5.69,0,16.41,4.25
2009,11,3,4.14,0,16.54,3.81
2009,11,4,3.84,0,16.67,3.41
2009,11,5,4.17,0,16.79,3.06
2009,11,6,2.87,0,16.92,2.74
2009,11,7,2.8,0,17.04,2.46
2009,11,8,1.81,0,17.16,2.2
2009,11,9,-0.75,0,17.28,1.97
2009,11,10,3.13,0,17.4,1.76
2009,11,11,6.4,0,17.51,1.57
2009,11,12,8.24,0,17.62,1.41
2009,11,13,7.71,0,17.73,1.25
2009,11,14,8.7,0,17.84,1.12
2009,11,15,9.11,0,17.95,1
2009,11,16,9.81,0,18.05,0.89
2009,11,17,6.56,0,18.15,0.79
2009,11,18,5.29,0,18.25,0.74
2009,11,19,6.68,0,18.34,0.7
2009,11,20,6.83,0,18.44,0.66
2009,11,21,8.33,0,18.53,0.63
2009,11,22,12.25,0,18.62,0.59
2009,11,23,13.7,0,18.7,0.56
2009,11,24,12.6,0,18.79,0.53
2009,11,25,9.99,0,18.87,0.5
